id,rate,name
06009,0.7900734686993827,Calaveras County
06011,0.7413695791794981,Colusa County
06013,0.7350752836198778,Contra Costa County
06015,0.7563977953355016,Del Norte County
06017,0.7319173059548859,El Dorado County
06019,0.7522518550628629,Fresno County
06021,0.7759659070897756,Glenn County
06023,0.7127876223913677,Humboldt County
06025,0.7660337524576492,Imperial County
06027,0.6982916941608593,Inyo County
06029,0.7639158193239927,Kern County
06031,0.7802330241249995,Kings County
06033,0.7246335859428468,Lake County
06035,0.7821543993593336,Lassen County
06037,0.7339972151552087,Los Angeles County
06039,0.7741927282337978,Madera County
06041,0.699169675081254,Marin County
06043,0.7532182121272922,Mariposa County
06045,0.7145617370693871,Mendocino County
06047,0.765478364513341,Merced County
06049,0.703474647080501,Modoc County
06051,0.6953975755085268,Mono County
06053,0.7431767989202647,Monterey County
06055,0.7076582458717247,Napa County
06057,0.7259518077354034,Nevada County
06059,0.7367859839174296,Orange County
06061,0.7316602202475032,Placer County
06063,0.7592282900841657,Plumas County
06065,0.7616317568353638,Riverside County
06067,0.7439403765215126,Sacramento County
06069,0.7851496213755388,San Benito County
06071,0.7697149866973965,San Bernardino County
06073,0.7343633280808842,San Diego County
06075,0.6555496027721585,San Francisco County
06077,0.7704228388796553,San Joaquin County
06079,0.7331447906959097,San Luis Obispo County
06081,0.7056197707408545,San Mateo County
06083,0.7282953131636534,Santa Barbara County
06085,0.7187699725042472,Santa Clara County
06087,0.7038849400615353,Santa Cruz County
06089,0.7440757512790015,Shasta County
06091,0.8112715366861681,Sierra County
06093,0.7496393667079349,Siskiyou County
06095,0.7597155653918628,Solano County
06097,0.7315062446751641,Sonoma County
06099,0.7597411551885538,Stanislaus County
06101,0.7839736589023455,Sutter County
06103,0.7707553117460116,Tehama County
06105,0.7201570233828298,Trinity County
06107,0.7685178810334454,Tulare County
06109,0.7403254820827349,Tuolumne County
06111,0.744246151537246,Ventura County
06113,0.7481490746836369,Yolo County
06115,0.7715044195533045,Yuba County
08001,0.7794561251706744,Adams County
08003,0.751567396561763,Alamosa County
08005,0.7348674407213418,Arapahoe County
08007,0.7678794386742669,Archuleta County
08009,0.7580960445361271,Baca County
08011,0.6622938682492032,Bent County
08013,0.7169157945411012,Boulder County
08014,0.7567806483658096,Broomfield County
08015,0.7304987354128766,Chaffee County
08017,0.78657881291732,Cheyenne County
08019,0.7770369138676422,Clear Creek County
08021,0.7934029211141908,Conejos County
08023,0.7688656149115746,Costilla County
08025,0.7587164898797707,Crowley County
08027,0.72878529419253,Custer County
08029,0.7323891174321082,Delta County
08031,0.7074933791457163,Denver County
08033,0.6718310964602464,Dolores County
08035,0.7484145821877249,Douglas County
08037,0.7701916454497737,Eagle County
08039,0.7935575592053575,Elbert County
08041,0.7433125356851114,El Paso County
08043,0.7308317076969864,Fremont County
08045,0.8023047536080254,Garfield County
08047,0.6862240548123576,Gilpin County
08049,0.7728342566129647,Grand County
08051,0.6991291689604339,Gunnison County
08053,0.793627065302911,Hinsdale County
08055,0.7723367335961873,Huerfano County
08057,0.8073090470893586,Jackson County
08059,0.7379298524442909,Jefferson County
08061,0.7850915431560593,Kiowa County
08063,0.7192771139100119,Kit Carson County
08065,0.6531791678078249,Lake County
08067,0.7889027805589807,La Plata County
08069,0.7582926008975702,Larimer County
08071,0.7365472796573609,Las Animas County
08073,0.7652194578200768,Lincoln County
08075,0.7562975129520253,Logan County
08077,0.7543343701822609,Mesa County
08079,0.7844288770502118,Mineral County
08081,0.7443324355895118,Moffat County
08083,0.7627394283165757,Montezuma County
08085,0.767027185254146,Montrose County
08087,0.7441294495221439,Morgan County
08089,0.7346889791711524,Otero County
08091,0.8289189118765959,Ouray County
08093,0.7473840070524397,Park County
08095,0.7108497522973944,Phillips County
08097,0.7588025643772344,Pitkin County
08099,0.759021233290577,Prowers County
08101,0.7525322036703067,Pueblo County
08103,0.7023219277305095,Rio Blanco County
08105,0.7408847419097164,Rio Grande County
08107,0.7777932957379293,Routt County
08109,0.7257922701660174,Saguache County
08111,0.5679723502304148,San Juan County
08113,0.7533770592666507,San Miguel County
08115,0.7605613592010102,Sedgwick County
08117,0.7406206538574762,Summit County
08119,0.7380563334468405,Teller County
08121,0.7768817204301075,Washington County
08123,0.8055886262716154,Weld County
08125,0.8196491182881557,Yuma County
09001,0.7392192028175214,Fairfield County
09003,0.7629458762550952,Hartford County
09005,0.7790927286312437,Litchfield County
09007,0.7790581938375332,Middlesex County
09009,0.7605045795509435,New Haven County
09011,0.7717591656686598,New London County
09013,0.7879316001730178,Tolland County
09015,0.8027187132793886,Windham County
10001,0.7947537687581432,Kent County
10003,0.7458652599859029,New Castle County
10005,0.8032311087698277,Sussex County
11001,0.6428654453088709,District of Columbia
12001,0.7893614079917433,Alachua County
12003,0.8497211516162162,Baker County
12005,0.7975939163807008,Bay County
12007,0.8642429746828927,Bradford County
12009,0.7849779975586546,Brevard County
12011,0.7786473853510065,Broward County
12013,0.8109501320739615,Calhoun County
12015,0.7666311488146771,Charlotte County
12017,0.787753156842302,Citrus County
12019,0.8193486887676164,Clay County
12021,0.7839997311422883,Collier County
12023,0.841242677519253,Columbia County
12027,0.8219113079367182,DeSoto County
12029,0.838951239057833,Dixie County
12031,0.7974233426590173,Duval County
12033,0.8014399568049441,Escambia County
12035,0.7995106392103627,Flagler County
12037,0.8049218490189558,Franklin County
12039,0.8468610910940614,Gadsden County
12041,0.8723131299453859,Gilchrist County
12043,0.7802686498139632,Glades County
12045,0.7534962595403598,Gulf County
12047,0.8474002164250516,Hamilton County
12049,0.8273929491393898,Hardee County
12051,0.8170228804881007,Hendry County
12053,0.7891265437027574,Hernando County
12055,0.7845049776014766,Highlands County
12057,0.7965450379706711,Hillsborough County
12059,0.8795037878601016,Holmes County
12061,0.7974684591153041,Indian River County
12063,0.8609026475604552,Jackson County
12065,0.8278566026456776,Jefferson County
12067,0.8709102887215511,Lafayette County
12069,0.811193254379492,Lake County
12071,0.7726830757362507,Lee County
12073,0.795740092178456,Leon County
12075,0.8435014025414409,Levy County
12077,0.8513595959439944,Liberty County
12079,0.8528841776225704,Madison County
12081,0.7859722740298394,Manatee County
12083,0.8062311936637144,Marion County
12085,0.7951839310759367,Martin County
12086,0.7878436889508287,Miami-Dade County
12087,0.7514780093417491,Monroe County
12089,0.8260019109149643,Nassau County
12091,0.799541794596501,Okaloosa County
12093,0.8013774395505535,Okeechobee County
12095,0.8024149448114606,Orange County
12097,0.8060482915891194,Osceola County
12099,0.7788319665550787,Palm Beach County
12101,0.7857647613545421,Pasco County
12103,0.7559696191971143,Pinellas County
12105,0.8094856050717625,Polk County
12107,0.8331494348204944,Putnam County
12109,0.81265076481761,St. Johns County
12111,0.8043997729435983,St. Lucie County
12113,0.8251300426360978,Santa Rosa County
12115,0.7797352700081407,Sarasota County
12117,0.7876116304766806,Seminole County
12119,0.7984735762554142,Sumter County
12121,0.8541730970487179,Suwannee County
12123,0.825755003821195,Taylor County
12125,0.8607633794646732,Union County
12127,0.7960118947254762,Volusia County
12129,0.8576826473431245,Wakulla County
12131,0.820302316739693,Walton County
12133,0.8840847298151238,Washington County
13001,0.8878476961783686,Appling County
13003,0.8869091124587638,Atkinson County
13005,0.8698986373250425,Bacon County
13007,0.8710951602285034,Baker County
13009,0.8241766612292414,Baldwin County
13011,0.863838230016067,Banks County
13013,0.816190262125839,Barrow County
13015,0.8394878495561814,Bartow County
13017,0.8214139463009466,Ben Hill County
13019,0.8770112438405008,Berrien County
13021,0.8005898993013585,Bibb County
13023,0.8642745631642121,Bleckley County
13025,0.8678177315536169,Brantley County
13027,0.8528759284341367,Brooks County
13029,0.8429736323474465,Bryan County
13031,0.8599188442724187,Bulloch County
13033,0.8822752866879098,Burke County
13035,0.8594556904384903,Butts County
13037,0.8920978426865563,Calhoun County
13039,0.8269886454162109,Camden County
13043,0.880881356134646,Candler County
13045,0.8186914073841481,Carroll County
13047,0.7924228393588483,Catoosa County
13049,0.8396370485990673,Charlton County
13051,0.7972749553349019,Chatham County
13053,0.8098202693150597,Chattahoochee County
13055,0.8276628941817324,Chattooga County
13057,0.8003164562090351,Cherokee County
13059,0.7876720506774191,Clarke County
13061,0.821453775582216,Clay County
13063,0.7746092246126243,Clayton County
13065,0.872849218650991,Clinch County
13067,0.7528373237715533,Cobb County
13069,0.8586923381412681,Coffee County
13071,0.8365315506508206,Colquitt County
13073,0.8172349712873297,Columbia County
13075,0.8755832414965351,Cook County
13077,0.8158997206425417,Coweta County
13079,0.8553848394378504,Crawford County
13081,0.849647889354781,Crisp County
13083,0.84790510732672,Dade County
13085,0.8107081255529142,Dawson County
13087,0.8602288998245623,Decatur County
13089,0.7402116907205379,DeKalb County
13091,0.8837410274674953,Dodge County
13093,0.8158784841841529,Dooly County
13095,0.7807298077191088,Dougherty County
13097,0.8055813639763234,Douglas County
13099,0.8786666244578809,Early County
13101,0.8644855297698614,Echols County
13103,0.844406615371648,Effingham County
13105,0.8414844020476829,Elbert County
13107,0.8503559697219191,Emanuel County
13109,0.8461186772195208,Evans County
13111,0.8083153081687254,Fannin County
13113,0.7596733173557414,Fayette County
13115,0.8269226360581089,Floyd County
13117,0.7836890297857368,Forsyth County
13119,0.8456285342053745,Franklin County
13121,0.7368008116658132,Fulton County
13123,0.8182970859868846,Gilmer County
13125,0.9407281137012627,Glascock County
13127,0.8205284918753489,Glynn County
13129,0.8392751104291781,Gordon County
13131,0.8712767949629595,Grady County
13133,0.7631662336016224,Greene County
13135,0.778271002196477,Gwinnett County
13137,0.8420174669505711,Habersham County
13139,0.8054009114704754,Hall County
13141,0.8472614783706569,Hancock County
13143,0.8607614947507016,Haralson County
13145,0.8490079793759314,Harris County
13147,0.8487274652091759,Hart County
13149,0.8595612167320955,Heard County
13151,0.8027277036814552,Henry County
13153,0.8082800664438928,Houston County
13155,0.8608922355907583,Irwin County
13157,0.8283904738877075,Jackson County
13159,0.8480043739748496,Jasper County
13161,0.8634917247340284,Jeff Davis County
13163,0.8443226058434932,Jefferson County
13165,0.9030510566784158,Jenkins County
13167,0.9112409804203618,Johnson County
13169,0.8582609720639661,Jones County
13171,0.8656192983613099,Lamar County
13173,0.8140464790955486,Lanier County
13175,0.8412545813019107,Laurens County
13177,0.8293910634233645,Lee County
13179,0.8052565391693818,Liberty County
13181,0.8586118566000546,Lincoln County
13183,0.8391632265651157,Long County
13185,0.8178710435747363,Lowndes County
13187,0.8334741004501349,Lumpkin County
13189,0.8530405405405406,McDuffie County
13191,0.8586617547417874,McIntosh County
13193,0.8485861714134798,Macon County
13195,0.8495163449496912,Madison County
13197,0.852749016898919,Marion County
13199,0.8558788253779086,Meriwether County
13201,0.9075641155829356,Miller County
13205,0.8648888311818612,Mitchell County
13207,0.8535871276543481,Monroe County
13209,0.8847403739290689,Montgomery County
13211,0.8646403014947553,Morgan County
13213,0.8209450544499652,Murray County
13215,0.7814516087838218,Muscogee County
13217,0.817558220633337,Newton County
13219,0.8224324887080757,Oconee County
13221,0.8642133991784858,Oglethorpe County
13223,0.8080300236560798,Paulding County
13225,0.8153692474523554,Peach County
13227,0.8242637735927493,Pickens County
13229,0.8645393303116429,Pierce County
13231,0.8657620844405279,Pike County
13233,0.824617355146052,Polk County
13235,0.8035927900894142,Pulaski County
13237,0.8267348608479937,Putnam County
13239,0.8116432109332249,Quitman County
13241,0.8127368248667757,Rabun County
13243,0.8702395796647597,Randolph County
13245,0.8008043251591495,Richmond County
13247,0.7791747818137426,Rockdale County
13249,0.8724220240907669,Schley County
13251,0.8430820471837135,Screven County
13253,0.8383069500378802,Seminole County
13255,0.8116581301900142,Spalding County
13257,0.8225675801785547,Stephens County
13259,0.8941344987356944,Stewart County
13261,0.8306418834758819,Sumter County
13263,0.8552422609284283,Talbot County
13265,0.8203664448968455,Taliaferro County
13267,0.8210778372834133,Tattnall County
13269,0.8766551363526668,Taylor County
13271,0.851773583370622,Telfair County
13273,0.8358699392348966,Terrell County
13275,0.8465704534387629,Thomas County
13277,0.839116831909483,Tift County
13279,0.8450831399612855,Toombs County
13281,0.7831122855067842,Towns County
13283,0.8815131981807218,Treutlen County
13285,0.8277172443764527,Troup County
13287,0.8735976730563354,Turner County
13289,0.8600667408231368,Twiggs County
13291,0.8106380150584135,Union County
13293,0.8383738601823708,Upson County
13295,0.8161131716538171,Walker County
13297,0.8257205828842957,Walton County
13299,0.8395871285502017,Ware County
13301,0.8799562852266168,Warren County
13303,0.8818465659901772,Washington County
13305,0.8580308859083986,Wayne County
13307,0.8894663251543611,Webster County
13309,0.9021334264183487,Wheeler County
13311,0.8393161265184794,White County
13313,0.8091385516983673,Whitfield County
13315,0.8781777088742365,Wilcox County
13317,0.8084048474530415,Wilkes County
13319,0.8785909343094095,Wilkinson County
13321,0.8880168627132334,Worth County
15001,0.7729513328444511,Hawaii County
15003,0.7281607739952131,Honolulu County
15005,,Kalawao County
15007,0.767278141862662,Kauai County
15009,0.7448490123271483,Maui County
16001,0.7571289333244111,Ada County
16003,0.6724086121670148,Adams County
16005,0.7612867223502304,Bannock County
16007,0.7581092824226465,Bear Lake County
16009,0.7498456136942387,Benewah County
16011,0.805251178210801,Bingham County
16013,0.757249692076379,Blaine County
16015,0.7395133485197375,Boise County
16017,0.7977084566075819,Bonner County
16019,0.7717377934293924,Bonneville County
16021,0.793888222974486,Boundary County
16023,0.7703429515445861,Butte County
16025,0.8217931517237357,Camas County
16027,0.7803981828743387,Canyon County
16029,0.7805549919974752,Caribou County
16031,0.8167143221510746,Cassia County
16033,0.942050009543806,Clark County
16035,0.7432359745943795,Clearwater County
16037,0.8299106642245729,Custer County
16039,0.7397721263400797,Elmore County
16041,0.8255353871618669,Franklin County
16043,0.8083724687183705,Fremont County
16045,0.803874458566055,Gem County
16047,0.7762294681319055,Gooding County
16049,0.7461353998726478,Idaho County
16051,0.8174343224251378,Jefferson County
16053,0.8081258291797265,Jerome County
16055,0.7822848818295813,Kootenai County
16057,0.7112538082660687,Latah County
16059,0.7820380409665765,Lemhi County
16061,0.7296306880263578,Lewis County
16063,0.8235364841955923,Lincoln County
16065,0.7096046695664194,Madison County
16067,0.8500434676614398,Minidoka County
16069,0.7416504876070532,Nez Perce County
16071,0.7434376802101651,Oneida County
16073,0.778875510554878,Owyhee County
16075,0.7799162537492541,Payette County
16077,0.7241328624045088,Power County
16079,0.7811675205713399,Shoshone County
16081,0.8285423563105403,Teton County
16083,0.7770295609193166,Twin Falls County
16085,0.8216348767669445,Valley County
16087,0.7135886384780422,Washington County
17001,0.7584813296622849,Adams County
17003,0.8118998157801905,Alexander County
17005,0.8196682678523034,Bond County
17007,0.7717029828949841,Boone County
17009,0.7121980403887838,Brown County
17011,0.7830717333618068,Bureau County
17013,0.8464559693415652,Calhoun County
17015,0.7983132448613727,Carroll County
17017,0.7462933898453621,Cass County
17019,0.7419571749806434,Champaign County
17021,0.7395668567959226,Christian County
17023,0.7759839221511227,Clark County
17025,0.7903446014719698,Clay County
17027,0.7813902519876814,Clinton County
17029,0.7599587319045837,Coles County
17031,0.7282733146373215,Cook County
17033,0.7670617632980057,Crawford County
17035,0.8481000521354564,Cumberland County
17037,0.782184490038923,DeKalb County
17039,0.7683888295260923,De Witt County
17041,0.7750370806161596,Douglas County
17043,0.7323545079575713,DuPage County
17045,0.7825658704752524,Edgar County
17047,0.8054276274307044,Edwards County
17049,0.7846958210971233,Effingham County
17051,0.850564546367188,Fayette County
17053,0.7448101127202948,Ford County
17055,0.7902299212017385,Franklin County
17057,0.7664634490014466,Fulton County
17059,0.8179437154234707,Gallatin County
17061,0.803999114513766,Greene County
17063,0.7850321670792595,Grundy County
17065,0.8592783669056742,Hamilton County
17067,0.8068760611205433,Hancock County
17069,0.8187773847413699,Hardin County
17071,0.8548872472406396,Henderson County
17073,0.7603078012771853,Henry County
17075,0.7731430257431585,Iroquois County
17077,0.7715742503907915,Jackson County
17079,0.8052532644087141,Jasper County
17081,0.8158378159978908,Jefferson County
17083,0.7960999343667727,Jersey County
17085,0.7724450655870937,Jo Daviess County
17087,0.8572534532521751,Johnson County
17089,0.7530125281643005,Kane County
17091,0.761173988951535,Kankakee County
17093,0.7869924900404883,Kendall County
17095,0.7533837573158154,Knox County
17097,0.7462989725408051,Lake County
17099,0.7643575236906154,LaSalle County
17101,0.7907711237032373,Lawrence County
17103,0.783881564009022,Lee County
17105,0.7413165286384432,Livingston County
17107,0.7506937884796169,Logan County
17109,0.7049042430407481,McDonough County
17111,0.7631737322128072,McHenry County
17113,0.7476759098646669,McLean County
17115,0.7525217265627447,Macon County
17117,0.7547084596461852,Macoupin County
17119,0.7670443351808268,Madison County
17121,0.7732926982585587,Marion County
17123,0.7606958130510071,Marshall County
17125,0.7792451144450159,Mason County
17127,0.8336854581057405,Massac County
17129,0.7770368920534495,Menard County
17131,0.8025251438207741,Mercer County
17133,0.8136041357973526,Monroe County
17135,0.768556844990089,Montgomery County
17137,0.7406320502818675,Morgan County
17139,0.7721358482507324,Moultrie County
17141,0.7908120919809953,Ogle County
17143,0.7521887015489466,Peoria County
17145,0.8078843792990703,Perry County
17147,0.7664389023100121,Piatt County
17149,0.7513531554278583,Pike County
17151,0.8059959687072833,Pope County
17153,0.8611663693805364,Pulaski County
17155,0.8070586648230276,Putnam County
17157,0.7945124142088948,Randolph County
17159,0.7716462571454119,Richland County
17161,0.7503542887180785,Rock Island County
17163,0.7695069951725818,St. Clair County
17165,0.7865579267832155,Saline County
17167,0.7369646744101576,Sangamon County
17169,0.7704472660718371,Schuyler County
17171,0.8286693466943791,Scott County
17173,0.8153324963393941,Shelby County
17175,0.7485960314488955,Stark County
17177,0.7495277062107902,Stephenson County
17179,0.7835760750465076,Tazewell County
17181,0.8377004627665654,Union County
17183,0.7698903724848818,Vermilion County
17185,0.7899837589605735,Wabash County
17187,0.7598455657609486,Warren County
17189,0.82358065212998,Washington County
17191,0.8287109705270906,Wayne County
17193,0.8041234656747218,White County
17195,0.784710232836868,Whiteside County
17197,0.7618121169476553,Will County
17199,0.7793913994963446,Williamson County
17201,0.7630290515737239,Winnebago County
17203,0.7919166535959116,Woodford County
18001,0.8153156605388036,Adams County
18003,0.7762041334485544,Allen County
18005,0.794726833154355,Bartholomew County
18007,0.7919450713158399,Benton County
18009,0.7622126870380632,Blackford County
18011,0.7816876060620037,Boone County
18013,0.8587309662029873,Brown County
18015,0.7844918602410637,Carroll County
18017,0.7845439629428969,Cass County
18019,0.801613803055166,Clark County
18021,0.7870069805344568,Clay County
18023,0.8039236575402068,Clinton County
18025,0.8756095850094697,Crawford County
18027,0.8285731143139298,Daviess County
18029,0.8047597244452445,Dearborn County
18031,0.8086500050405123,Decatur County
18033,0.7964436364985439,DeKalb County
18035,0.756414093666668,Delaware County
18037,0.8248564328933226,Dubois County
18039,0.7969768490023795,Elkhart County
18041,0.799158570267621,Fayette County
18043,0.771686340626954,Floyd County
18045,0.7705170052454383,Fountain County
18047,0.8458606544596867,Franklin County
18049,0.7780437148938782,Fulton County
18051,0.8188731576369834,Gibson County
18053,0.7787549679008494,Grant County
18055,0.816989395522554,Greene County
18057,0.7653744996464612,Hamilton County
18059,0.7841456449466987,Hancock County
18061,0.8390480626450578,Harrison County
18063,0.7860583702566141,Hendricks County
18065,0.7995114085367001,Henry County
18067,0.7601650576193185,Howard County
18069,0.8093691481468396,Huntington County
18071,0.8014573051596421,Jackson County
18073,0.8000638202575493,Jasper County
18075,0.8014225370787793,Jay County
18077,0.8154367039822356,Jefferson County
18079,0.8440051873433475,Jennings County
18081,0.7830839066180968,Johnson County
18083,0.769876782197681,Knox County
18085,0.7911885498811272,Kosciusko County
18087,0.857968101860372,LaGrange County
18089,0.758219097939886,Lake County
18091,0.7733627905010615,LaPorte County
18093,0.7986348802320704,Lawrence County
18095,0.7741275728289249,Madison County
18097,0.751874269991327,Marion County
18099,0.7963734956394639,Marshall County
18101,0.8113964863717149,Martin County
18103,0.8018957380408286,Miami County
18105,0.7531260859558726,Monroe County
18107,0.7633603651056224,Montgomery County
18109,0.8188964738950346,Morgan County
18111,0.7974297815014394,Newton County
18113,0.799766766842515,Noble County
18115,0.8086479066575154,Ohio County
18117,0.8382499269325119,Orange County
18119,0.8079854955805877,Owen County
18121,0.8035547293861312,Parke County
18123,0.7989849202088722,Perry County
18125,0.8337182568303307,Pike County
18127,0.7658469926216273,Porter County
18129,0.810044440948598,Posey County
18131,0.8179232940672633,Pulaski County
18133,0.8019806740060573,Putnam County
18135,0.8310051463808583,Randolph County
18137,0.819192432269909,Ripley County
18139,0.832338218442796,Rush County
18141,0.7656393333211498,St. Joseph County
18143,0.8156129951098758,Scott County
18145,0.820523453428136,Shelby County
18147,0.850117803899858,Spencer County
18149,0.8088911334161003,Starke County
18151,0.8240166577459824,Steuben County
